@name	CNS 11643
@alias	CNS 11643-1986
@filename-kte	cns-11643.kte
@filename-txt	OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@verify-against	http://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@cite-author	Unicode, Inc.
@cite-title	CNS 11643-1986 to Unicode table (complete)
@cite-publisher	Unicode, Inc.
@cite-date	21 Oct 1994
@cite-url	http://www.unicode.org/Public/MAPPINGS/OBSOLETE/EASTASIA/OTHER/CNS11643.TXT
@cite-copyright	1991-1994 Unicode, Inc.
0x014A5A	0x6751
0x014A5B	0x675C
0x014A5C	0x6756
0x014A5D	0x675E
0x014A5E	0x6749
0x014A5F	0x6746
0x014A60	0x6760
0x014A61	0x6753
0x014A62	0x6757
0x014A63	0x6B65
0x014A64	0x6BCF
0x014A65	0x6C42
0x014A66	0x6C5E
0x014A67	0x6C99
0x014A68	0x6C81
0x014A69	0x6C88
0x014A6A	0x6C89
0x014A6B	0x6C85
0x014A6C	0x6C9B
0x014A6D	0x6C6A
0x014A6E	0x6C7A
0x014A6F	0x6C90
0x014A70	0x6C70
0x014A71	0x6C8C
0x014A72	0x6C68
0x014A73	0x6C96
0x014A74	0x6C92
0x014A75	0x6C7D
0x014A76	0x6C83
0x014A77	0x6C72
0x014A78	0x6C7E
0x014A79	0x6C74
0x014A7A	0x6C86
0x014A7B	0x6C76
0x014A7C	0x6C8D
0x014A7D	0x6C94
0x014A7E	0x6C98
0x014B21	0x6C82
0x014B22	0x7076
0x014B23	0x707C
0x014B24	0x707D
0x014B25	0x7078
0x014B26	0x7262
0x014B27	0x7261
0x014B28	0x7260
0x014B29	0x72C4
0x014B2A	0x72C2
0x014B2B	0x7396
0x014B2C	0x752C
0x014B2D	0x752B
0x014B2E	0x7537
0x014B2F	0x7538
0x014B30	0x7682
0x014B31	0x76EF
0x014B32	0x77E3
0x014B33	0x79C1
0x014B34	0x79C0
0x014B35	0x79BF
0x014B36	0x7A76
0x014B37	0x7CFB
0x014B38	0x7F55
0x014B39	0x8096
0x014B3A	0x8093
0x014B3B	0x809D
0x014B3C	0x8098
0x014B3D	0x809B
0x014B3E	0x809A
0x014B3F	0x80B2
0x014B40	0x826F
0x014B41	0x8292
0x014B42	0x828B
0x014B43	0x828D
0x014B44	0x898B
0x014B45	0x89D2
0x014B46	0x8A00
0x014B47	0x8C37
0x014B48	0x8C46
0x014B49	0x8C55
0x014B4A	0x8C9D
0x014B4B	0x8D64
0x014B4C	0x8D70
0x014B4D	0x8DB3
0x014B4E	0x8EAB
0x014B4F	0x8ECA
0x014B50	0x8F9B
0x014B51	0x8FB0
0x014B52	0x8FC2
0x014B53	0x8FC6
0x014B54	0x8FC5
0x014B55	0x8FC4
0x014B56	0x5DE1
0x014B57	0x9091
0x014B58	0x90A2
0x014B59	0x90AA
0x014B5A	0x90A6
0x014B5B	0x90A3
0x014B5C	0x9149
0x014B5D	0x91C6
0x014B5E	0x91CC
0x014B5F	0x9632
0x014B60	0x962E
0x014B61	0x9631
0x014B62	0x962A
0x014B63	0x962C
0x014B64	0x4E26
0x014B65	0x4E56
0x014B66	0x4E73
0x014B67	0x4E8B
0x014B68	0x4E9B
0x014B69	0x4E9E
0x014B6A	0x4EAB
0x014B6B	0x4EAC
0x014B6C	0x4F6F
0x014B6D	0x4F9D
0x014B6E	0x4F8D
0x014B6F	0x4F73
0x014B70	0x4F7F
0x014B71	0x4F6C
0x014B72	0x4F9B
0x014B73	0x4F8B
0x014B74	0x4F86
0x014B75	0x4F83
0x014B76	0x4F70
0x014B77	0x4F75
0x014B78	0x4F88
0x014B79	0x4F69
0x014B7A	0x4F7B
0x014B7B	0x4F96
0x014B7C	0x4F7E
0x014B7D	0x4F8F
0x014B7E	0x4F91
0x014C21	0x4F7A
0x014C22	0x5154
0x014C23	0x5152
0x014C24	0x5155
0x014C25	0x5169
0x014C26	0x5177
0x014C27	0x5176
0x014C28	0x5178
0x014C29	0x51BD
0x014C2A	0x51FD
0x014C2B	0x523B
0x014C2C	0x5238
0x014C2D	0x5237
0x014C2E	0x523A
0x014C2F	0x5230
0x014C30	0x522E
0x014C31	0x5236
0x014C32	0x5241
0x014C33	0x52BE
0x014C34	0x52BB
0x014C35	0x5352
0x014C36	0x5354
0x014C37	0x5353
0x014C38	0x5351
0x014C39	0x5366
0x014C3A	0x5377
0x014C3B	0x5378
0x014C3C	0x5379
0x014C3D	0x53D6
0x014C3E	0x53D4
0x014C3F	0x53D7
0x014C40	0x5473
0x014C41	0x5475
0x014C42	0x5496
0x014C43	0x5478
0x014C44	0x5495
0x014C45	0x5480
0x014C46	0x547B
0x014C47	0x5477
0x014C48	0x5484
0x014C49	0x5492
0x014C4A	0x5486
0x014C4B	0x547C
0x014C4C	0x5490
0x014C4D	0x5471
0x014C4E	0x5476
0x014C4F	0x548C
0x014C50	0x549A
0x014C51	0x5462
0x014C52	0x5468
0x014C53	0x548B
0x014C54	0x547D
0x014C55	0x548E
0x014C56	0x56FA
0x014C57	0x5783
0x014C58	0x5777
0x014C59	0x576A
0x014C5A	0x5769
0x014C5B	0x5761
0x014C5C	0x5766
0x014C5D	0x5764
0x014C5E	0x577C
0x014C5F	0x591C
0x014C60	0x5949
0x014C61	0x5947
0x014C62	0x5948
0x014C63	0x5944
0x014C64	0x5954
0x014C65	0x59BE
0x014C66	0x59BB
0x014C67	0x59D4
0x014C68	0x59B9
0x014C69	0x59AE
0x014C6A	0x59D1
0x014C6B	0x59C6
0x014C6C	0x59D0
0x014C6D	0x59CD
0x014C6E	0x59CB
0x014C6F	0x59D3
0x014C70	0x59CA
0x014C71	0x59AF
0x014C72	0x59B3
0x014C73	0x59D2
0x014C74	0x59C5
0x014C75	0x5B5F
0x014C76	0x5B64
0x014C77	0x5B63
0x014C78	0x5B97
0x014C79	0x5B9A
0x014C7A	0x5B98
0x014C7B	0x5B9C
0x014C7C	0x5B99
0x014C7D	0x5B9B
0x014C7E	0x5C1A
0x014D21	0x5C48
0x014D22	0x5C45
0x014D23	0x5C46
0x014D24	0x5CB7
0x014D25	0x5CA1
0x014D26	0x5CB8
0x014D27	0x5CA9
0x014D28	0x5CAB
0x014D29	0x5CB1
0x014D2A	0x5CB3
0x014D2B	0x5E18
0x014D2C	0x5E1A
0x014D2D	0x5E16
0x014D2E	0x5E15
0x014D2F	0x5E1B
0x014D30	0x5E11
0x014D31	0x5E78
0x014D32	0x5E9A
0x014D33	0x5E97
0x014D34	0x5E9C
0x014D35	0x5E95
0x014D36	0x5E96
0x014D37	0x5EF6
0x014D38	0x5F26
0x014D39	0x5F27
0x014D3A	0x5F29
0x014D3B	0x5F80
0x014D3C	0x5F81
0x014D3D	0x5F7F
0x014D3E	0x5F7C
0x014D3F	0x5FDD
0x014D40	0x5FE0
0x014D41	0x5FFD
0x014D42	0x5FF5
0x014D43	0x5FFF
0x014D44	0x600F
0x014D45	0x6014
0x014D46	0x602F
0x014D47	0x6035
0x014D48	0x6016
0x014D49	0x602A
0x014D4A	0x6015
0x014D4B	0x6021
0x014D4C	0x6027
0x014D4D	0x6029
0x014D4E	0x602B
0x014D4F	0x601B
0x014D50	0x6216
0x014D51	0x6215
0x014D52	0x623F
0x014D53	0x623E
0x014D54	0x6240
0x014D55	0x627F
0x014D56	0x62C9
0x014D57	0x62CC
0x014D58	0x62C4
0x014D59	0x62BF
0x014D5A	0x62C2
0x014D5B	0x62B9
0x014D5C	0x62D2
0x014D5D	0x62DB
0x014D5E	0x62AB
0x014D5F	0x62D3
0x014D60	0x62D4
0x014D61	0x62CB
0x014D62	0x62C8
0x014D63	0x62A8
0x014D64	0x62BD
0x014D65	0x62BC
0x014D66	0x62D0
0x014D67	0x62D9
0x014D68	0x62C7
0x014D69	0x62CD
0x014D6A	0x62B5
0x014D6B	0x62DA
0x014D6C	0x62B1
0x014D6D	0x62D8
0x014D6E	0x62D6
0x014D6F	0x62D7
0x014D70	0x62C6
0x014D71	0x62AC
0x014D72	0x62CE
0x014D73	0x653E
0x014D74	0x65A7
0x014D75	0x65BC
0x014D76	0x65FA
0x014D77	0x6614
0x014D78	0x6613
0x014D79	0x660C
0x014D7A	0x6606
0x014D7B	0x6602
0x014D7C	0x660E
0x014D7D	0x6600
0x014D7E	0x660F
0x014E21	0x6615
0x014E22	0x660A
0x014E23	0x6607
0x014E24	0x670D
0x014E25	0x670B
0x014E26	0x676D
0x014E27	0x678B
0x014E28	0x6795
0x014E29	0x6771
0x014E2A	0x679C
0x014E2B	0x6773
0x014E2C	0x6777
0x014E2D	0x6787
0x014E2E	0x679D
0x014E2F	0x6797
0x014E30	0x676F
0x014E31	0x6770
0x014E32	0x677F
0x014E33	0x6789
0x014E34	0x677E
0x014E35	0x6790
0x014E36	0x6775
0x014E37	0x679A
0x014E38	0x6793
0x014E39	0x677C
0x014E3A	0x676A
0x014E3B	0x6772
0x014E3C	0x6B23
0x014E3D	0x6B66
0x014E3E	0x6B67
0x014E3F	0x6B7F
0x014E40	0x6C13
0x014E41	0x6C1B
0x014E42	0x6CE3
0x014E43	0x6CE8
0x014E44	0x6CF3
0x014E45	0x6CB1
0x014E46	0x6CCC
0x014E47	0x6CE5
0x014E48	0x6CB3
0x014E49	0x6CBD
0x014E4A	0x6CBE
0x014E4B	0x6CBC
0x014E4C	0x6CE2
0x014E4D	0x6CAB
0x014E4E	0x6CD5
0x014E4F	0x6CD3
0x014E50	0x6CB8
0x014E51	0x6CC4
0x014E52	0x6CB9
0x014E53	0x6CC1
0x014E54	0x6CAE
0x014E55	0x6CD7
0x014E56	0x6CC5
0x014E57	0x6CF1
0x014E58	0x6CBF
0x014E59	0x6CBB
0x014E5A	0x6CE1
0x014E5B	0x6CDB
0x014E5C	0x6CCA
0x014E5D	0x6CAC
0x014E5E	0x6CEF
0x014E5F	0x6CDC
0x014E60	0x6CD6
0x014E61	0x6CE0
0x014E62	0x7095
0x014E63	0x708E
0x014E64	0x7092
0x014E65	0x708A
0x014E66	0x7099
0x014E67	0x722C
0x014E68	0x722D
0x014E69	0x7238
0x014E6A	0x7248
0x014E6B	0x7267
0x014E6C	0x7269
0x014E6D	0x72C0
0x014E6E	0x72CE
0x014E6F	0x72D9
0x014E70	0x72D7
0x014E71	0x72D0
0x014E72	0x73A9
0x014E73	0x73A8
0x014E74	0x739F
0x014E75	0x73AB
0x014E76	0x73A5
0x014E77	0x753D
0x014E78	0x759D
0x014E79	0x7599
0x014E7A	0x759A
0x014E7B	0x7684
0x014E7C	0x76C2
0x014E7D	0x76F2
0x014E7E	0x76F4
0x014F21	0x77E5
0x014F22	0x77FD
0x014F23	0x793E
0x014F24	0x7940
0x014F25	0x7941
0x014F26	0x79C9
0x014F27	0x79C8
0x014F28	0x7A7A
0x014F29	0x7A79
0x014F2A	0x7AFA
0x014F2B	0x7CFE
0x014F2C	0x7F54
0x014F2D	0x7F8C
0x014F2E	0x7F8B
0x014F2F	0x8005
0x014F30	0x80BA
0x014F31	0x80A5
0x014F32	0x80A2
0x014F33	0x80B1
0x014F34	0x80A1
0x014F35	0x80AB
0x014F36	0x80A9
0x014F37	0x80B4
0x014F38	0x80AA
0x014F39	0x80AF
0x014F3A	0x81E5
0x014F3B	0x81FE
0x014F3C	0x820D
0x014F3D	0x82B3
0x014F3E	0x829D
0x014F3F	0x8299
0x014F40	0x82AD
0x014F41	0x82BD
0x014F42	0x829F
0x014F43	0x82B9
0x014F44	0x82B1
0x014F45	0x82AC
0x014F46	0x82A5
0x014F47	0x82AF
0x014F48	0x82B8
0x014F49	0x82A3
0x014F4A	0x82B0
0x014F4B	0x82BE
0x014F4C	0x82B7
0x014F4D	0x864E
0x014F4E	0x8671
0x014F4F	0x521D
0x014F50	0x8868
0x014F51	0x8ECB
0x014F52	0x8FCE
0x014F53	0x8FD4
0x014F54	0x8FD1
0x014F55	0x90B5
0x014F56	0x90B8
0x014F57	0x90B1
0x014F58	0x90B6
0x014F59	0x91C7
0x014F5A	0x91D1
0x014F5B	0x9577
0x014F5C	0x9580
0x014F5D	0x961C
0x014F5E	0x9640
0x014F5F	0x963F
0x014F60	0x963B
0x014F61	0x9644
0x014F62	0x9642
0x014F63	0x96B9
0x014F64	0x96E8
0x014F65	0x9752
0x014F66	0x975E
0x014F67	0x4E9F
0x014F68	0x4EAD
0x014F69	0x4EAE
0x014F6A	0x4FE1
0x014F6B	0x4FB5
0x014F6C	0x4FAF
0x014F6D	0x4FBF
0x014F6E	0x4FE0
0x014F6F	0x4FD1
0x014F70	0x4FCF
0x014F71	0x4FDD
0x014F72	0x4FC3
0x014F73	0x4FB6
0x014F74	0x4FD8
0x014F75	0x4FDF
0x014F76	0x4FCA
0x014F77	0x4FD7
0x014F78	0x4FAE
0x014F79	0x4FD0
0x014F7A	0x4FC4
0x014F7B	0x4FC2
0x014F7C	0x4FDA
0x014F7D	0x4FCE
0x014F7E	0x4FDE
0x015021	0x4FB7
0x015022	0x5157
0x015023	0x5192
0x015024	0x5191
0x015025	0x51A0
0x015026	0x524E
0x015027	0x5243
0x015028	0x524A
0x015029	0x524D
0x01502A	0x524C
0x01502B	0x524B
0x01502C	0x5247
0x01502D	0x52C7
0x01502E	0x52C9
0x01502F	0x52C3
0x015030	0x52C1
0x015031	0x530D
0x015032	0x5357
0x015033	0x537B
0x015034	0x539A
0x015035	0x53DB
0x015036	0x54AC
0x015037	0x54C0
0x015038	0x54A8
0x015039	0x54CE
0x01503A	0x54C9
0x01503B	0x54B8
0x01503C	0x54A6
0x01503D	0x54B3
0x01503E	0x54C7
0x01503F	0x54C2
0x015040	0x54BD
0x015041	0x54AA
0x015042	0x54C1
0x015043	0x54C4
0x015044	0x54C8
0x015045	0x54AF
0x015046	0x54AB
0x015047	0x54B1
0x015048	0x54BB
0x015049	0x54A9
0x01504A	0x54A7
0x01504B	0x54BF
0x01504C	0x56FF
0x01504D	0x5782
0x01504E	0x578B
0x01504F	0x57A0
0x015050	0x57A3
0x015051	0x57A2
0x015052	0x57CE
0x015053	0x57AE
0x015054	0x5793
0x015055	0x5955
0x015056	0x5951
0x015057	0x594F
0x015058	0x594E
0x015059	0x5950
0x01505A	0x59DC
0x01505B	0x59D8
0x01505C	0x59FF
0x01505D	0x59E3
0x01505E	0x59E8
0x01505F	0x5A03
0x015060	0x59E5
0x015061	0x59EA
0x015062	0x59DA
0x015063	0x59E6
0x015064	0x5A01
0x015065	0x59FB
0x015066	0x5B69
0x015067	0x5BA3
0x015068	0x5BA6
0x015069	0x5BA4
0x01506A	0x5BA2
0x01506B	0x5BA5
0x01506C	0x5C01
0x01506D	0x5C4E
0x01506E	0x5C4F
0x01506F	0x5C4D
0x015070	0x5C4B
0x015071	0x5CD9
0x015072	0x5CD2
0x015073	0x5DF7
0x015074	0x5E1D
0x015075	0x5E25
0x015076	0x5E1F
0x015077	0x5E7D
0x015078	0x5EA0
0x015079	0x5EA6
0x01507A	0x5EFA
0x01507B	0x5F08
0x01507C	0x5F2D
0x01507D	0x5F65
0x01507E	0x5F88
0x015121	0x5F85
0x015122	0x5F8A
0x015123	0x5F8B
0x015124	0x5F87
0x015125	0x5F8C
0x015126	0x5F89
0x015127	0x6012
0x015128	0x601D
0x015129	0x6020
0x01512A	0x6025
0x01512B	0x600E
0x01512C	0x6028
0x01512D	0x604D
0x01512E	0x6070
0x01512F	0x6068
0x015130	0x6062
0x015131	0x6046
0x015132	0x6043
0x015133	0x606C
0x015134	0x606B
0x015135	0x606A
0x015136	0x6064
0x015137	0x6241
0x015138	0x62DC
0x015139	0x6316
0x01513A	0x6309
0x01513B	0x62FC
0x01513C	0x62ED
0x01513D	0x6301
0x01513E	0x62EE
0x01513F	0x62FD
0x015140	0x6307
0x015141	0x62F1
0x015142	0x62F7
0x015143	0x62EF
0x015144	0x62EC
0x015145	0x62FE
0x015146	0x62F4
0x015147	0x6311
0x015148	0x6302
0x015149	0x653F
0x01514A	0x6545
0x01514B	0x65AB
0x01514C	0x65BD
0x01514D	0x65E2
0x01514E	0x6625
0x01514F	0x662D
0x015150	0x6620
0x015151	0x6627
0x015152	0x662F
0x015153	0x661F
0x015154	0x6628
0x015155	0x6631
0x015156	0x6624
0x015157	0x66F7
0x015158	0x67FF
0x015159	0x67D3
0x01515A	0x67F1
0x01515B	0x67D4
0x01515C	0x67D0
0x01515D	0x67EC
0x01515E	0x67B6
0x01515F	0x67AF
0x015160	0x67F5
0x015161	0x67E9
0x015162	0x67EF
0x015163	0x67C4
0x015164	0x67D1
0x015165	0x67B4
0x015166	0x67DA
0x015167	0x67E5
0x015168	0x67B8
0x015169	0x67CF
0x01516A	0x67DE
0x01516B	0x67F3
0x01516C	0x67B0
0x01516D	0x67D9
0x01516E	0x67E2
0x01516F	0x67DD
0x015170	0x67D2
0x015171	0x6B6A
0x015172	0x6B83
0x015173	0x6B86
0x015174	0x6BB5
0x015175	0x6BD2
0x015176	0x6BD7
0x015177	0x6C1F
0x015178	0x6CC9
0x015179	0x6D0B
0x01517A	0x6D32
0x01517B	0x6D2A
0x01517C	0x6D41
0x01517D	0x6D25
0x01517E	0x6D0C
0x015221	0x6D31
0x015222	0x6D1E
0x015223	0x6D17
0x015224	0x6D3B
0x015225	0x6D3D
0x015226	0x6D3E
0x015227	0x6D36
0x015228	0x6D1B
0x015229	0x6CF5
0x01522A	0x6D39
0x01522B	0x6D27
0x01522C	0x6D38
0x01522D	0x6D29
0x01522E	0x6D2E
0x01522F	0x6D35
0x015230	0x6D0E
0x015231	0x6D2B
0x015232	0x70AB
0x015233	0x70BA
0x015234	0x70B3
0x015235	0x70AC
0x015236	0x70AF
0x015237	0x70AD
0x015238	0x70B8
0x015239	0x70AE
0x01523A	0x70A4
0x01523B	0x7230
0x01523C	0x7272
0x01523D	0x726F
0x01523E	0x7274
0x01523F	0x72E9
0x015240	0x72E0
0x015241	0x72E1
0x015242	0x73B7
0x015243	0x73CA
0x015244	0x73BB
0x015245	0x73B2
0x015246	0x73CD
0x015247	0x73C0
0x015248	0x73B3
0x015249	0x751A
0x01524A	0x752D
0x01524B	0x754F
0x01524C	0x754C
0x01524D	0x754E
0x01524E	0x754B
0x01524F	0x75AB
0x015250	0x75A4
0x015251	0x75A5
0x015252	0x75A2
0x015253	0x75A3
0x015254	0x7678
0x015255	0x7686
0x015256	0x7687
0x015257	0x7688
0x015258	0x76C8
0x015259	0x76C6
0x01525A	0x76C3
0x01525B	0x76C5
0x01525C	0x7701
0x01525D	0x76F9
0x01525E	0x76F8
0x01525F	0x7709
0x015260	0x770B
0x015261	0x76FE
0x015262	0x76FC
0x015263	0x7707
0x015264	0x77DC
0x015265	0x7802
0x015266	0x7814
0x015267	0x780C
0x015268	0x780D
0x015269	0x7946
0x01526A	0x7949
0x01526B	0x7948
0x01526C	0x7947
0x01526D	0x79B9
0x01526E	0x79BA
0x01526F	0x79D1
0x015270	0x79D2
0x015271	0x79CB
0x015272	0x7A7F
0x015273	0x7A81
0x015274	0x7AFF
0x015275	0x7AFD
0x015276	0x7C7D
0x015277	0x7D02
0x015278	0x7D05
0x015279	0x7D00
0x01527A	0x7D09
0x01527B	0x7D07
0x01527C	0x7D04
0x01527D	0x7D06
0x01527E	0x7F38
0x015321	0x7F8E
0x015322	0x7FBF
0x015323	0x8010
0x015324	0x800D
0x015325	0x8011
0x015326	0x8036
0x015327	0x80D6
0x015328	0x80E5
0x015329	0x80DA
0x01532A	0x80C3
0x01532B	0x80C4
0x01532C	0x80CC
0x01532D	0x80E1
0x01532E	0x80DB
0x01532F	0x80CE
0x015330	0x80DE
0x015331	0x80E4
0x015332	0x80DD
0x015333	0x81F4
0x015334	0x8222
0x015335	0x82E7
0x015336	0x8303
0x015337	0x8305
0x015338	0x82E3
0x015339	0x82DB
0x01533A	0x82E6
0x01533B	0x8304
0x01533C	0x82E5
0x01533D	0x8302
0x01533E	0x8309
0x01533F	0x82D2
0x015340	0x82D7
0x015341	0x82F1
0x015342	0x8301
0x015343	0x82DC
0x015344	0x82D4
0x015345	0x82D1
0x015346	0x82DE
0x015347	0x82D3
0x015348	0x82DF
0x015349	0x82EF
0x01534A	0x8306
0x01534B	0x8650
0x01534C	0x8679
0x01534D	0x867B
0x01534E	0x867A
0x01534F	0x884D
0x015350	0x886B
0x015351	0x8981
0x015352	0x89D4
0x015353	0x8A08
0x015354	0x8A02
0x015355	0x8A03
0x015356	0x8C9E
0x015357	0x8CA0
0x015358	0x8D74
0x015359	0x8D73
0x01535A	0x8DB4
0x01535B	0x8ECD
0x01535C	0x8ECC
0x01535D	0x8FF0
0x01535E	0x8FE6
0x01535F	0x8FE2
0x015360	0x8FEA
0x015361	0x8FE5
0x015362	0x8FED
0x015363	0x8FEB
0x015364	0x8FE4
0x015365	0x8FE8
0x015366	0x90CA
0x015367	0x90CE
0x015368	0x90C1
0x015369	0x90C3
0x01536A	0x914B
0x01536B	0x914A
0x01536C	0x91CD
0x01536D	0x9582
0x01536E	0x9650
0x01536F	0x964B
0x015370	0x964C
0x015371	0x964D
0x015372	0x9762
0x015373	0x9769
0x015374	0x97CB
0x015375	0x97ED
0x015376	0x97F3
0x015377	0x9801
0x015378	0x98A8
0x015379	0x98DB
0x01537A	0x98DF
0x01537B	0x9996
0x01537C	0x9999
0x01537D	0x4E58
0x01537E	0x4EB3
0x015421	0x500C
0x015422	0x500D
0x015423	0x5023
0x015424	0x4FEF
0x015425	0x5026
0x015426	0x5025
0x015427	0x4FF8
0x015428	0x5029
0x015429	0x5016
0x01542A	0x5006
0x01542B	0x503C
0x01542C	0x501F
0x01542D	0x501A
0x01542E	0x5012
0x01542F	0x5011
0x015430	0x4FFA
0x015431	0x5000
0x015432	0x5014
0x015433	0x5028
0x015434	0x4FF1
0x015435	0x5021
0x015436	0x500B
0x015437	0x5019
0x015438	0x5018
0x015439	0x4FF3
0x01543A	0x4FEE
0x01543B	0x502D
0x01543C	0x502A
0x01543D	0x4FFE
0x01543E	0x502B
0x01543F	0x5009
0x015440	0x517C
0x015441	0x51A4
0x015442	0x51A5
0x015443	0x51A2
0x015444	0x51CD
0x015445	0x51CC
0x015446	0x51C6
0x015447	0x51CB
0x015448	0x5256
0x015449	0x525C
0x01544A	0x5254
0x01544B	0x525B
0x01544C	0x525D
0x01544D	0x532A
0x01544E	0x537F
0x01544F	0x539F
0x015450	0x539D
0x015451	0x53DF
0x015452	0x54E8
0x015453	0x5510
0x015454	0x5501
0x015455	0x5537
0x015456	0x54FC
0x015457	0x54E5
0x015458	0x54F2
0x015459	0x5506
0x01545A	0x54FA
0x01545B	0x5514
0x01545C	0x54E9
0x01545D	0x54ED
0x01545E	0x54E1
0x01545F	0x5509
0x015460	0x54EE
0x015461	0x54EA
0x015462	0x54E6
0x015463	0x5527
0x015464	0x5507
0x015465	0x54FD
0x015466	0x550F
0x015467	0x5703
0x015468	0x5704
0x015469	0x57C2
0x01546A	0x57D4
0x01546B	0x57CB
0x01546C	0x57C3
0x01546D	0x5809
0x01546E	0x590F
0x01546F	0x5957
0x015470	0x5958
0x015471	0x595A
0x015472	0x5A11
0x015473	0x5A18
0x015474	0x5A1C
0x015475	0x5A1F
0x015476	0x5A1B
0x015477	0x5A13
0x015478	0x59EC
0x015479	0x5A20
0x01547A	0x5A23
0x01547B	0x5A29
0x01547C	0x5A25
0x01547D	0x5A0C
0x01547E	0x5A09
0x015521	0x5B6B
0x015522	0x5C58
0x015523	0x5BB0
0x015524	0x5BB3
0x015525	0x5BB6
0x015526	0x5BB4
0x015527	0x5BAE
0x015528	0x5BB5
0x015529	0x5BB9
0x01552A	0x5BB8
0x01552B	0x5C04
0x01552C	0x5C51
0x01552D	0x5C55
0x01552E	0x5C50
0x01552F	0x5CED
0x015530	0x5CFD
0x015531	0x5CFB
0x015532	0x5CEA
0x015533	0x5CE8
0x015534	0x5CF0
0x015535	0x5CF6
0x015536	0x5D01
0x015537	0x5CF4
0x015538	0x5DEE
0x015539	0x5E2D
0x01553A	0x5E2B
0x01553B	0x5EAB
0x01553C	0x5EAD
0x01553D	0x5EA7
0x01553E	0x5F31
0x01553F	0x5F92
0x015540	0x5F91
0x015541	0x5F90
0x015542	0x6059
0x015543	0x6063
0x015544	0x6065
0x015545	0x6050
0x015546	0x6055
0x015547	0x606D
0x015548	0x6069
0x015549	0x606F
0x01554A	0x6084
0x01554B	0x609F
0x01554C	0x609A
0x01554D	0x608D
0x01554E	0x6094
0x01554F	0x608C
0x015550	0x6085
0x015551	0x6096
0x015552	0x6247
0x015553	0x62F3
0x015554	0x6308
0x015555	0x62FF
0x015556	0x634E
0x015557	0x633E
0x015558	0x632F
0x015559	0x6355
0x01555A	0x6342
0x01555B	0x6346
0x01555C	0x634F
0x01555D	0x6349
0x01555E	0x633A
0x01555F	0x6350
0x015560	0x633D
0x015561	0x632A
0x015562	0x632B
0x015563	0x6328
0x015564	0x634D
0x015565	0x634C
0x015566	0x6548
0x015567	0x6549
0x015568	0x6599
0x015569	0x65C1
0x01556A	0x65C5
0x01556B	0x6642
0x01556C	0x6649
0x01556D	0x664F
0x01556E	0x6643
0x01556F	0x6652
0x015570	0x664C
0x015571	0x6645
0x015572	0x6641
0x015573	0x66F8
0x015574	0x6714
0x015575	0x6715
0x015576	0x6717
0x015577	0x6821
0x015578	0x6838
0x015579	0x6848
0x01557A	0x6846
0x01557B	0x6853
0x01557C	0x6839
0x01557D	0x6842
0x01557E	0x6854
0x015621	0x6829
0x015622	0x68B3
0x015623	0x6817
0x015624	0x684C
0x015625	0x6851
0x015626	0x683D
0x015627	0x67F4
0x015628	0x6850
0x015629	0x6840
0x01562A	0x683C
0x01562B	0x6843
0x01562C	0x682A
0x01562D	0x6845
0x01562E	0x6813
0x01562F	0x6818
0x015630	0x6841
0x015631	0x6B8A
0x015632	0x6B89
0x015633	0x6BB7
0x015634	0x6C23
0x015635	0x6C27
0x015636	0x6C28
0x015637	0x6C26
0x015638	0x6C24
0x015639	0x6CF0
0x01563A	0x6D6A
0x01563B	0x6D95
0x01563C	0x6D88
0x01563D	0x6D87
0x01563E	0x6D66
0x01563F	0x6D78
0x015640	0x6D77
0x015641	0x6D59
0x015642	0x6D93
0x015643	0x6D6C
0x015644	0x6D89
0x015645	0x6D6E
0x015646	0x6D5A
0x015647	0x6D74
0x015648	0x6D69
0x015649	0x6D8C
0x01564A	0x6D8A
0x01564B	0x6D79
0x01564C	0x6D85
0x01564D	0x6D65
0x01564E	0x6D94
0x01564F	0x70CA
0x015650	0x70D8
0x015651	0x70E4
0x015652	0x70D9
0x015653	0x70C8
0x015654	0x70CF
0x015655	0x7239
0x015656	0x7279
0x015657	0x72FC
0x015658	0x72F9
0x015659	0x72FD
0x01565A	0x72F8
0x01565B	0x72F7
0x01565C	0x7386
0x01565D	0x73ED
0x01565E	0x7409
0x01565F	0x73EE
0x015660	0x73E0
0x015661	0x73EA
0x015662	0x73DE
0x015663	0x7554
0x015664	0x755D
0x015665	0x755C
0x015666	0x755A
0x015667	0x7559
0x015668	0x75BE
0x015669	0x75C5
0x01566A	0x75C7
0x01566B	0x75B2
0x01566C	0x75B3
0x01566D	0x75BD
0x01566E	0x75BC
0x01566F	0x75B9
0x015670	0x75C2
0x015671	0x75B8
0x015672	0x768B
0x015673	0x76B0
0x015674	0x76CA
0x015675	0x76CD
0x015676	0x76CE
0x015677	0x7729
0x015678	0x771F
0x015679	0x7720
0x01567A	0x7728
0x01567B	0x77E9
0x01567C	0x7830
0x01567D	0x7827
0x01567E	0x7838
0x015721	0x781D
0x015722	0x7834
0x015723	0x7837
0x015724	0x7825
0x015725	0x782D
0x015726	0x7820
0x015727	0x781F
0x015728	0x7832
0x015729	0x7955
0x01572A	0x7950
0x01572B	0x7960
0x01572C	0x795F
0x01572D	0x7956
0x01572E	0x795E
0x01572F	0x795D
